resultId,raceId,driverId,statusId,status,year
9635,412,160,4,Collision,1986
9636,412,180,4,Collision,1986
9680,414,105,3,Accident,1986
9681,414,118,3,Accident,1986
9682,414,117,3,Accident,1986
9106,392,112,3,Accident,1987
9110,392,118,3,Accident,1987
9112,392,170,3,Accident,1987
9115,392,167,3,Accident,1987
9116,392,138,3,Accident,1987
9164,394,77,3,Accident,1987
9167,394,122,3,Accident,1987
9037,389,137,82,Injury,1987
9087,391,166,3,Accident,1987
9052,390,95,3,Accident,1987
9053,390,102,3,Accident,1987
9064,390,156,3,Accident,1987
9353,401,117,4,Collision,1987
9343,401,118,3,Accident,1987
9344,401,110,3,Accident,1987
9350,401,140,3,Accident,1987
9351,401,138,3,Accident,1987
9352,401,157,3,Accident,1987
9318,400,156,4,Collision,1987
9319,400,163,4,Collision,1987
9316,400,123,3,Accident,1987
9406,403,145,3,Accident,1987
9377,402,122,3,Accident,1987
9379,402,112,3,Accident,1987
9380,402,95,3,Accident,1987
9246,397,166,3,Accident,1987
9211,396,112,3,Accident,1987
9297,399,167,3,Accident,1987
9300,399,157,3,Accident,1987
8660,377,105,4,Collision,1988
8674,377,122,73,Injured,1988
8642,376,141,4,Collision,1988
8608,375,163,3,Accident,1988
8566,374,112,4,Collision,1988
8571,374,95,4,Collision,1988
8578,374,137,4,Collision,1988
8975,387,127,4,Collision,1988
8976,387,138,4,Collision,1988
8979,387,77,4,Collision,1988
8980,387,163,4,Collision,1988
8983,387,105,4,Collision,1988
8948,386,95,4,Collision,1988
8794,381,94,4,Collision,1988
8795,381,166,4,Collision,1988
8843,383,102,4,Collision,1988
8827,382,110,3,Accident,1988
8828,382,163,3,Accident,1988
8090,361,94,3,Accident,1989
8089,361,131,3,Accident,1989
8052,360,118,4,Collision,1989
8038,360,133,4,Collision,1989
7934,357,77,3,Accident,1989
7899,356,159,4,Collision,1989
7898,356,77,4,Collision,1989
7890,356,146,4,Collision,1989
7889,356,158,4,Collision,1989
7971,358,137,4,Collision,1989
8403,369,138,4,Collision,1989
8392,369,127,4,Collision,1989
8357,368,118,3,Accident,1989
8359,368,133,4,Collision,1989
8358,368,137,4,Collision,1989
8355,368,102,4,Collision,1989
8478,371,163,4,Collision,1989
8476,371,77,4,Collision,1989
8475,371,112,4,Collision,1989
8473,371,84,4,Collision,1989
8469,371,102,4,Collision,1989
8467,371,160,4,Collision,1989
8466,371,137,4,Collision,1989
8440,370,159,4,Collision,1989
8434,370,139,4,Collision,1989
8427,370,117,4,Collision,1989
8241,365,138,3,Accident,1989
8235,365,159,4,Collision,1989
8206,364,123,4,Collision,1989
8285,366,163,4,Collision,1989
8280,366,105,4,Collision,1989
8279,366,119,4,Collision,1989
7108,323,94,3,Accident,1990
7106,323,138,4,Collision,1990
7105,323,122,4,Collision,1990
7071,322,129,4,Collision,1990
7030,321,148,3,Accident,1990
7031,321,129,4,Collision,1990
7072,322,110,4,Collision,1990
7176,325,105,4,Collision,1990
7175,325,139,4,Collision,1990
7174,325,78,4,Collision,1990
7173,325,123,4,Collision,1990
7209,326,88,4,Collision,1990
7123,324,148,4,Collision,1990
7443,333,112,3,Accident,1990
7441,333,88,3,Accident,1990
7440,333,133,3,Accident,1990
7210,326,138,4,Collision,1990
7518,335,131,4,Collision,1990
7516,335,102,4,Collision,1990
7486,334,151,73,Injured,1990
7483,334,131,4,Collision,1990
7473,334,77,4,Collision,1990
7517,335,117,4,Collision,1990
7387,331,147,3,Accident,1990
7279,328,145,4,Collision,1990
7386,331,88,3,Accident,1990
7348,330,55,4,Collision,1990
7344,330,145,4,Collision,1990
7343,330,95,4,Collision,1990
7342,330,77,4,Collision,1990
7350,330,94,4,Collision,1990
7316,329,139,4,Collision,1990
6727,312,55,4,Collision,1991
6728,312,88,4,Collision,1991
6736,312,119,4,Collision,1991
6699,311,81,4,Collision,1991
6487,305,90,4,Collision,1991
6565,307,95,4,Collision,1991
6928,318,81,4,Collision,1991
6938,318,122,4,Collision,1991
6939,318,103,4,Collision,1991
6940,318,123,4,Collision,1991
7002,320,55,3,Accident,1991
7004,320,123,3,Accident,1991
6969,319,110,3,Accident,1991
6971,319,139,3,Accident,1991
6972,319,91,3,Accident,1991
6970,319,109,3,Accident,1991
6133,293,77,4,Collision,1992
6132,293,55,4,Collision,1992
6231,296,30,3,Accident,1992
6234,296,102,3,Accident,1992
6235,296,92,3,Accident,1992
6236,296,127,3,Accident,1992
6237,296,130,3,Accident,1992
6050,290,122,4,Collision,1992
6049,290,91,4,Collision,1992
6071,291,123,4,Collision,1992
6073,291,84,4,Collision,1992
6413,302,119,4,Collision,1992
6420,302,65,3,Accident,1992
6466,304,95,4,Collision,1992
6467,304,102,4,Collision,1992
6471,304,94,3,Accident,1992
6472,304,129,3,Accident,1992
6438,303,92,4,Collision,1992
6360,300,129,3,Accident,1992
6331,299,65,4,Collision,1992
6328,299,123,4,Collision,1992
6326,299,131,4,Collision,1992
6324,299,129,4,Collision,1992
6323,299,88,4,Collision,1992
6325,299,91,4,Collision,1992
6330,299,99,4,Collision,1992
6322,299,92,4,Collision,1992
6329,299,100,4,Collision,1992
5726,278,77,4,Collision,1993
5735,278,109,3,Accident,1993
5624,274,117,4,Collision,1993
5630,274,121,4,Collision,1993
5631,274,77,4,Collision,1993
5632,274,84,4,Collision,1993
5633,274,120,4,Collision,1993
5625,274,104,4,Collision,1993
5600,273,120,4,Collision,1993
5601,273,88,4,Collision,1993
5603,273,71,4,Collision,1993
5605,273,121,4,Collision,1993
5604,273,70,4,Collision,1993
5651,275,112,4,Collision,1993
5658,275,91,4,Collision,1993
5659,275,121,4,Collision,1993
5935,286,118,3,Accident,1993
5936,286,119,3,Accident,1993
5939,286,87,3,Accident,1993
5941,286,77,3,Accident,1993
5914,285,84,4,Collision,1993
5915,285,102,4,Collision,1993
5916,285,88,4,Collision,1993
5918,285,109,4,Collision,1993
5919,285,22,4,Collision,1993
5920,285,124,4,Collision,1993
5917,285,118,4,Collision,1993
5986,288,109,3,Accident,1993
5991,288,56,3,Accident,1993
5994,288,83,3,Accident,1993
5955,287,84,4,Collision,1993
5960,287,118,4,Collision,1993
5968,287,30,4,Collision,1993
5970,287,110,4,Collision,1993
5894,284,70,82,Injury,1993
5838,282,88,4,Collision,1993
5839,282,121,4,Collision,1993
5878,284,77,4,Collision,1993
5879,284,87,4,Collision,1993
5855,283,94,3,Accident,1993
5868,283,22,3,Accident,1993
5297,262,79,3,Accident,1994
5275,261,85,82,Injury,1994
5317,263,55,4,Collision,1994
5318,263,22,4,Collision,1994
5322,263,81,4,Collision,1994
5323,263,44,4,Collision,1994
5152,257,84,4,Collision,1994
5248,260,91,82,Injury,1994
5179,258,91,4,Collision,1994
5180,258,105,4,Collision,1994
5190,258,102,4,Collision,1994
5191,258,78,4,Collision,1994
5192,258,87,4,Collision,1994
5153,257,56,4,Collision,1994
5154,257,50,4,Collision,1994
5155,257,103,4,Collision,1994
5163,257,106,3,Accident,1994
5164,257,92,3,Accident,1994
5243,260,57,4,Collision,1994
5244,260,71,4,Collision,1994
5221,259,22,82,Injury,1994
5245,260,81,4,Collision,1994
5246,260,94,4,Collision,1994
5218,259,109,4,Collision,1994
5216,259,102,3,Accident,1994
5220,259,107,3,Accident,1994
5219,259,83,4,Collision,1994
5491,269,55,4,Collision,1994
5492,269,101,4,Collision,1994
5573,272,71,4,Collision,1994
5574,272,30,4,Collision,1994
5568,272,87,3,Accident,1994
5545,271,116,4,Collision,1994
5546,271,94,4,Collision,1994
5406,266,110,4,Collision,1994
5407,266,81,4,Collision,1994
5410,266,79,4,Collision,1994
5411,266,56,4,Collision,1994
5412,266,22,4,Collision,1994
5375,265,87,4,Collision,1994
5376,265,57,4,Collision,1994
5377,265,49,4,Collision,1994
5378,265,56,4,Collision,1994
5380,265,65,4,Collision,1994
5381,265,110,4,Collision,1994
5382,265,94,4,Collision,1994
5383,265,70,4,Collision,1994
5384,265,105,4,Collision,1994
5379,265,22,4,Collision,1994
5467,268,70,4,Collision,1994
5468,268,81,4,Collision,1994
5466,268,50,4,Collision,1994
4860,245,84,4,Collision,1995
4874,245,57,4,Collision,1995
4873,245,65,4,Collision,1995
4861,245,77,4,Collision,1995
4909,247,22,4,Collision,1995
4912,247,30,4,Collision,1995
4913,247,71,4,Collision,1995
4896,246,89,4,Collision,1995
4897,246,79,4,Collision,1995
4758,241,63,4,Collision,1995
4759,241,88,4,Collision,1995
4768,241,85,4,Collision,1995
4769,241,57,4,Collision,1995
4770,241,92,4,Collision,1995
4772,241,69,4,Collision,1995
4771,241,91,4,Collision,1995
4737,240,65,4,Collision,1995
4745,240,44,4,Collision,1995
5060,253,96,4,Collision,1995
5065,253,87,3,Accident,1995
5129,256,30,4,Collision,1995
5130,256,55,4,Collision,1995
5133,256,14,3,Accident,1995
5138,256,57,73,Injured,1995
5114,255,88,3,Accident,1995
5041,252,79,4,Collision,1995
5018,251,90,3,Accident,1995
5010,251,30,4,Collision,1995
5011,251,71,4,Collision,1995
5017,251,85,3,Accident,1995
4495,229,63,4,Collision,1996
4500,229,69,4,Collision,1996
4497,229,56,4,Collision,1996
4498,229,35,4,Collision,1996
4509,229,83,4,Collision,1996
4510,229,21,4,Collision,1996
4496,229,57,4,Collision,1996
4543,231,83,4,Collision,1996
4554,231,73,4,Collision,1996
4512,229,85,82,Injury,1996
4529,230,21,4,Collision,1996
4530,230,14,4,Collision,1996
4531,230,73,4,Collision,1996
4532,230,83,4,Collision,1996
4528,230,44,4,Collision,1996
4555,231,79,4,Collision,1996
4398,224,55,4,Collision,1996
4399,224,84,4,Collision,1996
4400,224,65,4,Collision,1996
4464,227,44,4,Collision,1996
4466,227,55,4,Collision,1996
4439,226,84,4,Collision,1996
4440,226,58,4,Collision,1996
4445,226,69,4,Collision,1996
4657,236,49,4,Collision,1996
4658,236,65,4,Collision,1996
4659,236,44,4,Collision,1996
4656,236,50,3,Accident,1996
4714,239,56,4,Collision,1996
4697,238,57,4,Collision,1996
4699,238,64,4,Collision,1996
4639,235,64,4,Collision,1996
4640,235,63,4,Collision,1996
4619,234,50,4,Collision,1996
4115,211,71,4,Collision,1997
4114,211,57,4,Collision,1997
4167,214,14,4,Collision,1997
4155,213,23,3,Accident,1997
4157,213,35,3,Accident,1997
4159,213,56,3,Accident,1997
4023,207,35,4,Collision,1997
4050,208,76,3,Accident,1997
4024,207,56,4,Collision,1997
4025,207,65,4,Collision,1997
4090,210,75,4,Collision,1997
4091,210,71,4,Collision,1997
4067,209,21,4,Collision,1997
4071,209,30,4,Collision,1997
4072,209,14,4,Collision,1997
4334,221,79,4,Collision,1997
4335,221,21,4,Collision,1997
4336,221,23,4,Collision,1997
4311,220,56,4,Collision,1997
4312,220,55,4,Collision,1997
4376,223,30,4,Collision,1997
4358,222,81,82,Injury,1997
4287,219,65,4,Collision,1997
4225,216,56,4,Collision,1997
4221,216,65,3,Accident,1997
4222,216,64,3,Accident,1997
4224,216,49,4,Collision,1997
4286,219,23,4,Collision,1997
4203,215,49,4,Collision,1997
4248,217,76,3,Accident,1997
3784,196,49,4,Collision,1998
3762,195,21,4,Collision,1998
3761,195,56,4,Collision,1998
3807,197,15,4,Collision,1998
3803,197,63,3,Accident,1998
3806,197,55,4,Collision,1998
3674,191,23,4,Collision,1998
3675,191,76,4,Collision,1998
3688,192,65,82,Injury,1998
3717,193,65,4,Collision,1998
3716,193,35,4,Collision,1998
3925,203,21,4,Collision,1998
3926,203,30,4,Collision,1998
3932,203,57,4,Collision,1998
3933,203,25,4,Collision,1998
3934,203,65,4,Collision,1998
3935,203,22,4,Collision,1998
3936,203,44,4,Collision,1998
3938,203,73,4,Collision,1998
3937,203,63,4,Collision,1998
3997,206,68,4,Collision,1998
3998,206,74,4,Collision,1998
3867,200,21,4,Collision,1998
3868,200,55,4,Collision,1998
3871,200,64,4,Collision,1998
3872,200,63,4,Collision,1998
3874,200,68,4,Collision,1998
3434,180,15,4,Collision,1999
3433,180,55,4,Collision,1999
3339,176,64,4,Collision,1999
3346,176,71,4,Collision,1999
3317,175,15,4,Collision,1999
3323,175,71,4,Collision,1999
3316,175,48,4,Collision,1999
3391,178,71,4,Collision,1999
3608,188,70,4,Collision,1999
3610,188,25,4,Collision,1999
3611,188,64,4,Collision,1999
3585,187,69,4,Collision,1999
3589,187,48,4,Collision,1999
3632,189,71,4,Collision,1999
3522,184,35,4,Collision,1999
3523,184,64,4,Collision,1999
3061,163,15,4,Collision,2000
3058,163,23,4,Collision,2000
3056,163,56,4,Collision,2000
3051,163,65,4,Collision,2000
3052,163,25,4,Collision,2000
3038,162,55,4,Collision,2000
3039,162,37,4,Collision,2000
3097,165,23,4,Collision,2000
3098,165,35,4,Collision,2000
3100,165,37,4,Collision,2000
3302,174,2,4,Collision,2000
3259,172,15,4,Collision,2000
3231,171,65,4,Collision,2000
3232,171,22,4,Collision,2000
3233,171,14,4,Collision,2000
3234,171,15,4,Collision,2000
3235,171,49,4,Collision,2000
3236,171,37,4,Collision,2000
3301,174,37,4,Collision,2000
3303,174,64,4,Collision,2000
3147,167,30,4,Collision,2000
3148,167,15,4,Collision,2000
3149,167,21,4,Collision,2000
3215,170,15,4,Collision,2000
3142,167,2,4,Collision,2000
3167,168,64,4,Collision,2000
3143,167,55,4,Collision,2000
3170,168,30,4,Collision,2000
3168,168,55,4,Collision,2000
3171,168,21,4,Collision,2000
2665,145,37,4,Collision,2001
2666,145,49,4,Collision,2001
2710,147,2,4,Collision,2001
2731,148,56,4,Collision,2001
2732,148,21,4,Collision,2001
2726,148,31,3,Accident,2001
2730,148,2,4,Collision,2001
2702,147,49,3,Accident,2001
2574,141,23,4,Collision,2001
2575,141,35,4,Collision,2001
2616,143,31,4,Collision,2001
2617,143,50,4,Collision,2001
2621,143,22,4,Collision,2001
2886,155,15,4,Collision,2001
2863,154,54,4,Collision,2001
2859,154,37,4,Collision,2001
2860,154,2,4,Collision,2001
2862,154,56,4,Collision,2001
2929,157,8,4,Collision,2001
2930,157,55,4,Collision,2001
2796,151,15,4,Collision,2001
2797,151,44,4,Collision,2001
2820,152,37,4,Collision,2001
2818,152,41,4,Collision,2001
2819,152,2,4,Collision,2001
2320,129,2,4,Collision,2002
2321,129,11,4,Collision,2002
2325,129,59,4,Collision,2002
2341,130,44,4,Collision,2002
2342,130,18,4,Collision,2002
2345,130,8,4,Collision,2002
2340,130,13,3,Accident,2002
2346,130,62,3,Accident,2002
2348,130,66,3,Accident,2002
2209,124,22,4,Collision,2002
2210,124,23,4,Collision,2002
2211,124,21,4,Collision,2002
2212,124,13,4,Collision,2002
2213,124,2,4,Collision,2002
2214,124,18,4,Collision,2002
2215,124,44,4,Collision,2002
2216,124,66,4,Collision,2002
2254,126,13,4,Collision,2002
2513,138,13,4,Collision,2002
2514,138,37,4,Collision,2002
2555,140,13,3,Accident,2002
2556,140,66,73,Injured,2002
2390,132,31,4,Collision,2002
2391,132,14,4,Collision,2002
2392,132,21,3,Accident,2002
2430,134,44,3,Accident,2002
2435,134,21,82,Injury,2002
1970,112,14,4,Collision,2003
1972,112,15,4,Collision,2003
1974,112,8,4,Collision,2003
2014,114,18,73,Injured,2003
2030,115,15,3,Accident,2003
2013,114,49,3,Accident,2003
1893,108,52,3,Accident,2003
1894,108,22,3,Accident,2003
1931,110,44,4,Collision,2003
1923,110,17,3,Accident,2003
1926,110,18,3,Accident,2003
1928,110,30,3,Accident,2003
1929,110,31,3,Accident,2003
1930,110,42,3,Accident,2003
2174,122,22,4,Collision,2003
2171,122,44,3,Accident,2003
2172,122,17,3,Accident,2003
2173,122,23,3,Accident,2003
2110,119,23,3,Accident,2003
2111,119,49,3,Accident,2003
2112,119,22,3,Accident,2003
2113,119,8,3,Accident,2003
2114,119,52,3,Accident,2003
2105,119,17,3,Accident,2003
1626,95,4,3,Accident,2004
1634,95,32,3,Accident,2004
1625,95,30,4,Collision,2004
1632,95,14,4,Collision,2004
1633,95,21,4,Collision,2004
1693,98,45,4,Collision,2004
1691,98,32,4,Collision,2004
1692,98,13,4,Collision,2004
1694,98,46,4,Collision,2004
1653,96,23,4,Collision,2004
1654,96,43,4,Collision,2004
1665,97,13,3,Accident,2004
1592,93,43,3,Accident,2004
1811,104,45,3,Accident,2004
1814,104,44,4,Collision,2004
1791,103,17,4,Collision,2004
1792,103,11,4,Collision,2004
1793,103,46,4,Collision,2004
1794,103,45,4,Collision,2004
1832,105,23,4,Collision,2004
1872,107,17,4,Collision,2004
1789,103,47,4,Collision,2004
1852,106,14,4,Collision,2004
1853,106,22,4,Collision,2004
1788,103,18,4,Collision,2004
1834,105,32,4,Collision,2004
1732,100,15,3,Accident,2004
1734,100,44,3,Accident,2004
1265,77,8,3,Accident,2005
1274,77,17,3,Accident,2005
1251,76,24,3,Accident,2005
1252,76,40,3,Accident,2005
1253,76,14,3,Accident,2005
1287,78,18,3,Accident,2005
1173,72,21,4,Collision,2005
1174,72,17,4,Collision,2005
1156,71,30,3,Accident,2005
1157,71,2,3,Accident,2005
1216,74,21,3,Accident,2005
1449,86,42,4,Collision,2005
1450,86,15,3,Accident,2005
1452,86,30,3,Accident,2005
1453,86,11,3,Accident,2005
1454,86,21,3,Accident,2005
1448,86,31,4,Collision,2005
1473,87,42,3,Accident,2005
1512,89,39,3,Accident,2005
1491,88,42,3,Accident,2005
1492,88,15,3,Accident,2005
1493,88,31,3,Accident,2005
1474,87,14,3,Accident,2005
1394,83,32,3,Accident,2005
1393,83,14,3,Accident,2005
851,57,14,3,Accident,2006
852,57,24,3,Accident,2006
893,59,3,3,Accident,2006
939,61,3,3,Accident,2006
933,61,11,3,Accident,2006
934,61,35,3,Accident,2006
936,61,31,3,Accident,2006
940,61,27,3,Accident,2006
917,60,23,3,Accident,2006
916,60,26,3,Accident,2006
918,60,17,3,Accident,2006
786,54,8,3,Accident,2006
830,56,27,3,Accident,2006
802,55,24,3,Accident,2006
803,55,30,3,Accident,2006
805,55,32,3,Accident,2006
806,55,15,3,Accident,2006
807,55,3,3,Accident,2006
808,55,13,3,Accident,2006
1090,68,13,4,Collision,2006
1050,66,33,4,Collision,2006
1137,70,17,4,Collision,2006
1138,70,3,4,Collision,2006
1133,70,2,3,Accident,2006
1113,69,17,3,Accident,2006
1049,66,8,4,Collision,2006
953,62,33,3,Accident,2006
954,62,11,3,Accident,2006
955,62,18,3,Accident,2006
956,62,8,3,Accident,2006
957,62,2,3,Accident,2006
958,62,31,3,Accident,2006
959,62,17,3,Accident,2006
960,62,26,3,Accident,2006
961,62,32,3,Accident,2006
962,62,36,3,Accident,2006
1022,65,24,4,Collision,2006
1026,65,17,3,Accident,2006
1021,65,8,4,Collision,2006
999,64,35,3,Accident,2006
1004,64,3,3,Accident,2006
491,41,15,3,Accident,2007
492,41,24,3,Accident,2007
495,41,9,3,Accident,2007
497,41,26,3,Accident,2007
496,41,16,3,Accident,2007
476,40,16,3,Accident,2007
478,40,24,3,Accident,2007
542,43,19,4,Collision,2007
543,43,15,4,Collision,2007
544,43,24,4,Collision,2007
520,42,14,4,Collision,2007
521,42,22,4,Collision,2007
522,42,23,4,Collision,2007
412,37,16,4,Collision,2007
386,36,25,4,Collision,2007
387,36,14,4,Collision,2007
390,36,27,3,Accident,2007
456,39,25,4,Collision,2007
433,38,18,4,Collision,2007
434,38,26,4,Collision,2007
691,50,11,4,Collision,2007
695,50,20,4,Collision,2007
696,50,17,4,Collision,2007
698,50,25,4,Collision,2007
697,50,4,3,Accident,2007
741,52,29,4,Collision,2007
742,52,21,4,Collision,2007
737,52,5,3,Accident,2007
719,51,16,3,Accident,2007
582,45,23,4,Collision,2007
563,44,26,3,Accident,2007
608,46,19,3,Accident,2007
610,46,29,3,Accident,2007
654,48,14,3,Accident,2007
19,18,19,4,Collision,2008
247,29,16,3,Accident,2008
248,29,4,4,Collision,2008
206,27,22,4,Collision,2008
328,33,14,4,Collision,2008
367,35,12,3,Accident,2008
368,35,14,4,Collision,2008
348,34,15,4,Collision,2008
288,31,21,3,Accident,2008
308,32,12,3,Accident,2008
305,32,16,3,Accident,2008
303,32,8,3,Accident,2008
65,20,18,4,Collision,2008
83,21,5,3,Accident,2008
88,21,20,4,Collision,2008
87,21,16,4,Collision,2008
86,21,12,4,Collision,2008
85,21,7,4,Collision,2008
82,21,22,4,Collision,2008
10,18,10,3,Accident,2008
21,18,21,4,Collision,2008
20,18,20,4,Collision,2008
18,18,18,4,Collision,2008
17,18,17,4,Collision,2008
14,18,14,4,Collision,2008
9,18,9,4,Collision,2008
43,19,10,4,Collision,2008
143,24,6,3,Accident,2008
147,24,1,4,Collision,2008
146,24,8,4,Collision,2008
188,26,14,4,Collision,2008
187,26,20,4,Collision,2008
168,25,18,4,Collision,2008
108,22,21,4,Collision,2008
107,22,6,4,Collision,2008
127,23,14,3,Accident,2008
125,23,12,3,Accident,2008
124,23,3,3,Accident,2008
128,23,7,4,Collision,2008
123,23,16,4,Collision,2008
7791,12,154,4,Collision,2009
7793,12,153,4,Collision,2009
7792,12,1,4,Collision,2009
7790,12,18,4,Collision,2009
7813,13,17,4,Collision,2009
7873,16,4,3,Accident,2009
7872,16,15,3,Accident,2009
7871,16,16,3,Accident,2009
7868,16,6,3,Accident,2009
7853,15,10,73,Injured,2009
7831,14,16,4,Collision,2009
7832,14,2,4,Collision,2009
7851,15,153,3,Accident,2009
7805,13,1,3,Accident,2009
7613,3,15,4,Collision,2009
7571,1,6,3,Accident,2009
7572,1,5,4,Collision,2009
7567,1,9,4,Collision,2009
7566,1,20,4,Collision,2009
7712,8,7,4,Collision,2009
7713,8,5,4,Collision,2009
7652,5,7,4,Collision,2009
7651,5,67,4,Collision,2009
7650,5,15,4,Collision,2009
7653,5,16,4,Collision,2009
7671,6,20,3,Accident,2009
7668,6,6,3,Accident,2009
7673,6,67,4,Collision,2009
7669,6,5,3,Accident,2009
7672,6,12,4,Collision,2009
20632,349,18,4,Collision,2010
20631,349,4,3,Accident,2010
20634,349,22,4,Collision,2010
20657,350,1,4,Collision,2010
20560,346,37,4,Collision,2010
20582,347,5,4,Collision,2010
20586,347,67,4,Collision,2010
20609,348,16,4,Collision,2010
20754,354,24,3,Accident,2010
20729,353,17,3,Accident,2010
20727,353,810,3,Accident,2010
20724,353,808,3,Accident,2010
20730,353,3,4,Collision,2010
20778,355,24,4,Collision,2010
20777,355,30,4,Collision,2010
20726,353,67,4,Collision,2010
20722,353,16,4,Collision,2010
20680,351,811,3,Accident,2010
20679,351,155,3,Accident,2010
20682,351,24,4,Collision,2010
20677,351,1,4,Collision,2010
20676,351,2,4,Collision,2010
20725,353,10,4,Collision,2010
20702,352,807,3,Accident,2010
20705,352,24,3,Accident,2010
20704,352,808,3,Accident,2010
20703,352,13,3,Accident,2010
20417,340,24,3,Accident,2010
20416,340,155,3,Accident,2010
20415,340,67,3,Accident,2010
20440,341,37,4,Collision,2010
20346,337,812,3,Accident,2010
20369,338,155,4,Collision,2010
20368,338,807,4,Collision,2010
20367,338,67,4,Collision,2010
20441,341,811,3,Accident,2010
20514,344,155,3,Accident,2010
20538,345,17,4,Collision,2010
20537,345,5,4,Collision,2010
20457,342,15,4,Collision,2010
20456,342,812,4,Collision,2010
20488,343,20,4,Collision,2010
21087,853,24,4,Collision,2011
21083,853,17,3,Accident,2011
21086,853,3,4,Collision,2011
21085,853,808,4,Collision,2011
21111,854,10,3,Accident,2011
21110,854,30,3,Accident,2011
21108,854,153,3,Accident,2011
21061,852,1,4,Collision,2011
21015,850,2,4,Collision,2011
21063,852,153,4,Collision,2011
21183,857,155,4,Collision,2011
21182,857,10,4,Collision,2011
21159,856,30,4,Collision,2011
21158,856,808,4,Collision,2011
20797,841,30,4,Collision,2011
20795,841,3,4,Collision,2011
20895,845,5,3,Accident,2011
20821,842,815,3,Accident,2011
20819,842,816,3,Accident,2011
20817,842,808,3,Accident,2011
20988,849,67,3,Accident,2011
20917,846,13,3,Accident,2011
20914,846,813,3,Accident,2011
20916,846,153,4,Collision,2011
20915,846,808,4,Collision,2011
23541,846,815,82,Injury,2011
20940,847,16,3,Accident,2011
20939,847,2,3,Accident,2011
20937,847,814,3,Accident,2011
20943,847,1,4,Collision,2011
20941,847,4,4,Collision,2011
21563,873,818,4,Collision,2012
21564,873,30,4,Collision,2012
21591,874,3,4,Collision,2012
21590,874,4,4,Collision,2012
21566,873,39,3,Accident,2012
21519,871,154,4,Collision,2012
21518,871,1,4,Collision,2012
21517,871,4,4,Collision,2012
21516,871,815,4,Collision,2012
21515,871,813,4,Collision,2012
21710,879,811,4,Collision,2012
21663,877,807,4,Collision,2012
21662,877,3,4,Collision,2012
21661,877,39,4,Collision,2012
21659,877,17,4,Collision,2012
21658,877,154,4,Collision,2012
21708,879,154,3,Accident,2012
21706,879,814,3,Accident,2012
21711,879,815,4,Collision,2012
21709,879,813,4,Collision,2012
21707,879,1,4,Collision,2012
21615,875,18,4,Collision,2012
21614,875,3,4,Collision,2012
21639,876,815,3,Accident,2012
21638,876,37,3,Accident,2012
21351,864,30,4,Collision,2012
21350,864,811,4,Collision,2012
21244,860,813,3,Accident,2012
21253,860,807,4,Collision,2012
21248,860,13,4,Collision,2012
21247,860,811,4,Collision,2012
21279,861,154,4,Collision,2012
21252,860,154,4,Collision,2012
21422,867,818,4,Collision,2012
21421,867,155,4,Collision,2012
21418,867,1,4,Collision,2012
21446,868,814,4,Collision,2012
21445,868,815,4,Collision,2012
21375,865,154,3,Accident,2012
21374,865,813,3,Accident,2012
21373,865,37,3,Accident,2012
21372,865,155,3,Accident,2012
21367,865,18,4,Collision,2012
21997,893,817,3,Accident,2013
21995,893,814,3,Accident,2013
22018,894,17,4,Collision,2013
22017,894,16,4,Collision,2013
21975,892,814,3,Accident,2013
21951,891,814,4,Collision,2013
22085,897,8,3,Accident,2013
22107,898,16,3,Accident,2013
22128,899,822,3,Accident,2013
22041,895,824,3,Accident,2013
22040,895,823,3,Accident,2013
22063,896,823,4,Collision,2013
21776,882,16,4,Collision,2013
21777,882,821,4,Collision,2013
21755,881,4,4,Collision,2013
21839,885,817,4,Collision,2013
21838,885,154,4,Collision,2013
21841,885,813,4,Collision,2013
21842,885,13,3,Accident,2013
21819,884,818,3,Accident,2013
21863,886,821,3,Accident,2013
21865,886,823,4,Collision,2013
21864,886,807,4,Collision,2013
22416,912,820,3,Accident,2014
22349,909,13,4,Collision,2014
22371,910,828,3,Accident,2014
22370,910,154,3,Accident,2014
22369,910,807,3,Accident,2014
22368,910,815,3,Accident,2014
22499,916,16,4,Collision,2014
22459,914,16,3,Accident,2014
22458,914,824,3,Accident,2014
22195,902,16,4,Collision,2014
22192,902,821,4,Collision,2014
22150,900,155,4,Collision,2014
22149,900,13,4,Collision,2014
22327,908,8,4,Collision,2014
22326,908,13,4,Collision,2014
22325,908,821,4,Collision,2014
22260,905,815,4,Collision,2014
22254,905,821,3,Accident,2014
22257,905,16,3,Accident,2014
22283,906,824,4,Collision,2014
22282,906,820,4,Collision,2014
22273,906,13,4,Collision,2014
22272,906,815,4,Collision,2014
22795,939,807,4,Collision,2015
22874,943,20,3,Accident,2015
22875,943,8,4,Collision,2015
22916,945,813,4,Collision,2015
22832,941,154,3,Accident,2015
22835,941,828,4,Collision,2015
22834,941,807,4,Collision,2015
22827,941,822,4,Collision,2015
22850,942,807,3,Accident,2015
22849,942,826,3,Accident,2015
22552,926,813,3,Accident,2015
22634,930,813,3,Accident,2015
22695,933,4,4,Collision,2015
22694,933,8,4,Collision,2015
22714,934,154,4,Collision,2015
22713,934,18,4,Collision,2015
22712,934,813,4,Collision,2015
22653,931,830,3,Accident,2015
23245,962,807,4,Collision,2016
23198,960,825,3,Accident,2016
23268,963,20,4,Collision,2016
23334,966,836,4,Collision,2016
23352,967,13,4,Collision,2016
23355,967,828,4,Collision,2016
